year,household_id,mobilebank_year,income
2016,1113,2009,2145.292
2015,1113,2009,2140.978
2014,1113,2009,2137.333
2013,1113,2009,2129.918
2012,1113,2009,2124.303
2011,1113,2009,2122.396
2010,1113,2009,2117.74
2009,1113,2009,2110.381
2008,1113,2009,2009.749
2007,1113,2009,2008.22
2006,1113,2009,2008.733
2005,1113,2009,2009.48
2004,1113,2009,2007.133
2003,1113,2009,2003.417
2002,1113,2009,2006.993
2017,1114,2009,2152.946
2016,1114,2009,2149.093
2015,1114,2009,2143.263
2014,1114,2009,2138.226
2013,1114,2009,2131.382
2012,1114,2009,2127.874
2011,1114,2009,2123.282
2010,1114,2009,2115.583
2009,1114,2009,2111.795
2008,1114,2009,2010.552
2007,1114,2009,2009.548
2006,1114,2009,2009.168
2005,1114,2009,2013.339
2004,1114,2009,2010.194
2003,1114,2009,2004.006
2002,1114,2009,2007.745
2017,1115,2009,2149.537
2016,1115,2009,2147.313
2015,1115,2009,2141.708
2014,1115,2009,2136.252
2013,1115,2009,2127.721
2012,1115,2009,2125.906
2011,1115,2009,2119.647
2010,1115,2009,2117.496
2009,1115,2009,2111.292
2008,1115,2009,2009.07
2007,1115,2009,2007.541
2006,1115,2009,2007.623
2005,1115,2009,2008.243
2004,1115,2009,2007.771
2003,1115,2009,2003.336
2002,1115,2009,2006.628
2017,1116,2009,2151.416
2016,1116,2009,2150.479
2015,1116,2009,2141.615
2014,1116,2009,2139.757
2013,1116,2009,2133.382
2012,1116,2009,2127.664
2011,1116,2009,2121.042
2010,1116,2009,2116.879
2009,1116,2009,2112.948
2008,1116,2009,2012.559
2007,1116,2009,2009.574
2006,1116,2009,2009.251
2005,1116,2009,2008.597
2004,1116,2009,2007.85
2003,1116,2009,2003.704
2002,1116,2009,2008.041
2017,1117,2009,2153.631
2016,1117,2009,2148.437
2015,1117,2009,2140.977
2014,1117,2009,2138.188
2013,1117,2009,2129.966
2012,1117,2009,2123.292
2011,1117,2009,2119.859
2010,1117,2009,2112.921
2009,1117,2009,2111.657
2008,1117,2009,2009.98
2007,1117,2009,2008.066
2006,1117,2009,2007.918
2005,1117,2009,2008.843
2004,1117,2009,2009.483
2003,1117,2009,2004.188
2002,1117,2009,2004.49
2017,1118,2009,2152.521
2016,1118,2009,2148.145
2015,1118,2009,2140.813
2014,1118,2009,2137.592
2013,1118,2009,2131.221
2012,1118,2009,2126.956
2011,1118,2009,2121.083
2010,1118,2009,2118.108
2009,1118,2009,2110.798
2008,1118,2009,2009.291
2007,1118,2009,2010
2006,1118,2009,2009.975
2005,1118,2009,2009.196
2004,1118,2009,2008.95
2003,1118,2009,2004.585
2002,1118,2009,2007.42
2017,1119,2009,2152.318
2016,1119,2009,2146.468
2015,1119,2009,2142.044
2014,1119,2009,2138.327
2013,1119,2009,2132.724
2012,1119,2009,2126.385
2011,1119,2009,2119.521
2010,1119,2009,2115.675
2009,1119,2009,2111.58
2008,1119,2009,2010.715
2007,1119,2009,2008.946
2006,1119,2009,2009.885
2005,1119,2009,2008.643
2004,1119,2009,2008.103
2003,1119,2009,2002.269
2002,1119,2009,2007.356
2017,1120,2009,2154.625
2016,1120,2009,2149.874
2015,1120,2009,2143.586
2014,1120,2009,2139.69
2013,1120,2009,2130.953
2012,1120,2009,2126.456
2011,1120,2009,2120.591
2010,1120,2009,2117.057
2009,1120,2009,2110.625
2008,1120,2009,2011.626
2007,1120,2009,2008.782
2006,1120,2009,2008.472
2005,1120,2009,2007.606
2004,1120,2009,2007.18
2003,1120,2009,2004.034
2002,1120,2009,2007.954
2017,1121,2009,2151.212
2016,1121,2009,2146.182
2015,1121,2009,2142.573
2014,1121,2009,2136.457
2013,1121,2009,2128.861
2012,1121,2009,2124.435
2011,1121,2009,2119.366
2010,1121,2009,2116.187
2009,1121,2009,2111.58
2008,1121,2009,2011.059
2007,1121,2009,2007.787
2006,1121,2009,2008.66
2005,1121,2009,2007.345
2004,1121,2009,2007.858
2003,1121,2009,2002.66
2002,1121,2009,2006.65
2017,1122,2009,2156.889
2016,1122,2009,2150.42
2015,1122,2009,2145.42
2014,1122,2009,2139.081
2013,1122,2009,2131.136
2012,1122,2009,2127.735
2011,1122,2009,2123.494
2010,1122,2009,2117.369
2009,1122,2009,2111.349
2008,1122,2009,2014.528
2007,1122,2009,2010.191
2006,1122,2009,2010.306
2005,1122,2009,2010.844
2004,1122,2009,2009.275
2003,1122,2009,2004.168
2002,1122,2009,2007.429
2017,1123,2009,2148.458
2016,1123,2009,2142.95
2015,1123,2009,2137.677
2014,1123,2009,2134.46
2013,1123,2009,2127.137
2012,1123,2009,2122.528
2011,1123,2009,2116.598
2010,1123,2009,2114.127
2009,1123,2009,2106.88
2008,1123,2009,2007.973
2007,1123,2009,2005.601
2006,1123,2009,2006.952
2005,1123,2009,2006.114
2004,1123,2009,2004.824
2003,1123,2009,2003.142
2002,1123,2009,2001.899
2017,1124,2009,2153.097
2016,1124,2009,2146.649
2015,1124,2009,2143.792
2014,1124,2009,2140.019
2013,1124,2009,2130.542
2012,1124,2009,2126.74
2011,1124,2009,2121.262
2010,1124,2009,2119.127
2009,1124,2009,2112.684
2008,1124,2009,2010.774
2007,1124,2009,2009.286
2006,1124,2009,2008.843
2005,1124,2009,2008.928
2004,1124,2009,2011.808
2003,1124,2009,2006.814
2002,1124,2009,2007.202
2017,1125,2009,2152.945
2016,1125,2009,2147.827
2015,1125,2009,2143.005
2014,1125,2009,2136.601
2013,1125,2009,2132.214
2012,1125,2009,2123.455
2011,1125,2009,2120.104
2010,1125,2009,2116.138
2009,1125,2009,2111.318
2008,1125,2009,2011.908
2007,1125,2009,2008.514
2006,1125,2009,2008.201
2005,1125,2009,2010.117
2004,1125,2009,2008.781
2003,1125,2009,2002.365
2002,1125,2009,2007.198
2017,1126,2009,2151.98
2016,1126,2009,2146.496
2015,1126,2009,2144.886
2014,1126,2009,2139.295
2013,1126,2009,2130.781
2012,1126,2009,2126.436
2011,1126,2009,2122.143
2010,1126,2009,2115.924
2009,1126,2009,2111.556
2008,1126,2009,2012.705
2007,1126,2009,2010.612
2006,1126,2009,2010.454
2005,1126,2009,2011.147
2004,1126,2009,2009.678
2003,1126,2009,2005.863
2002,1126,2009,2008.308
2017,1127,2009,2152.308
2016,1127,2009,2147.429
2015,1127,2009,2140.941
2014,1127,2009,2138.559
2013,1127,2009,2129.553
2012,1127,2009,2124.795
2011,1127,2009,2120.962
2010,1127,2009,2118.014
2009,1127,2009,2110.702
2008,1127,2009,2009.905
2007,1127,2009,2009.526
2006,1127,2009,2006.072
2005,1127,2009,2008.781
2004,1127,2009,2006.235
2003,1127,2009,2003.684
2002,1127,2009,2004.792
2017,1128,2009,2152.923
2016,1128,2009,2147.949
2015,1128,2009,2143.4
2014,1128,2009,2138.974
2013,1128,2009,2131.817
2012,1128,2009,2125.997
2011,1128,2009,2121.461
2010,1128,2009,2116.693
2009,1128,2009,2112.384
2008,1128,2009,2011.743
2007,1128,2009,2007.695
2006,1128,2009,2010.546
2005,1128,2009,2010.803
2004,1128,2009,2010.532
2003,1128,2009,2006.821
2002,1128,2009,2009.273
2017,1129,2009,2151.428
2016,1129,2009,2146.181
2015,1129,2009,2140.463
2014,1129,2009,2137.964
2013,1129,2009,2127.818
2012,1129,2009,2125.052
2011,1129,2009,2122.905
2010,1129,2009,2115.924
2009,1129,2009,2108.966
2008,1129,2009,2007.8
2007,1129,2009,2005.58
2006,1129,2009,2007.878
2005,1129,2009,2008.517
2004,1129,2009,2007.394
2003,1129,2009,2004.397
2002,1129,2009,2006.969
2017,1130,2009,2153.799
2016,1130,2009,2150.283
2015,1130,2009,2142.618
2014,1130,2009,2138.028
2013,1130,2009,2132.025
2012,1130,2009,2126.16
2011,1130,2009,2119.636
2010,1130,2009,2116.321
2009,1130,2009,2108.946
2008,1130,2009,2010.99
2007,1130,2009,2011.802
2006,1130,2009,2008.22
2005,1130,2009,2010.506
2004,1130,2009,2008.8
2003,1130,2009,2005.648
2002,1130,2009,2008.366
2017,1131,2009,2151.542
2016,1131,2009,2145.015
2015,1131,2009,2141.355
2014,1131,2009,2136.803
2013,1131,2009,2130.893
2012,1131,2009,2125.11
2011,1131,2009,2118.437
2010,1131,2009,2114.79
2009,1131,2009,2113.5
2008,1131,2009,2009.889
2007,1131,2009,2009.102
2006,1131,2009,2007.595
2005,1131,2009,2010.588
2004,1131,2009,2008.702
2003,1131,2009,2004.608
2002,1131,2009,2008.744
2017,1132,2009,2150.697
2016,1132,2009,2144.429
2015,1132,2009,2140.56
2014,1132,2009,2136.042
2013,1132,2009,2129.199
2012,1132,2009,2125.368
2011,1132,2009,2120.416
2010,1132,2009,2115.822
2009,1132,2009,2108.811
2008,1132,2009,2008.246
2007,1132,2009,2005.451
2006,1132,2009,2008.654
2005,1132,2009,2008.081
2004,1132,2009,2005.634
2003,1132,2009,2001.907
2002,1132,2009,2006.312
2017,1133,2009,2153.095
2016,1133,2009,2148.532
2015,1133,2009,2142.873
2014,1133,2009,2137.797
2013,1133,2009,2130.619
2012,1133,2009,2124.625
2011,1133,2009,2119.965
2010,1133,2009,2117.255
2009,1133,2009,2107.788
2008,1133,2009,2012.93
2007,1133,2009,2009.079
2006,1133,2009,2007.472
2005,1133,2009,2007.147
2004,1133,2009,2008.904
2003,1133,2009,2002.053
2002,1133,2009,2005.648
2017,1134,2009,2156.031
2016,1134,2009,2150.887
2015,1134,2009,2145.837
2014,1134,2009,2139.747
2013,1134,2009,2132.787
2012,1134,2009,2128.807
2011,1134,2009,2120.716
2010,1134,2009,2116.249
2009,1134,2009,2112.724
2008,1134,2009,2011.995
2007,1134,2009,2008.623
2006,1134,2009,2008.911
2005,1134,2009,2012.87
2004,1134,2009,2011.258
2003,1134,2009,2005.841
2002,1134,2009,2008.46
2017,1135,2009,2152.67
2016,1135,2009,2147.993
2015,1135,2009,2142.35
2014,1135,2009,2138.769
2013,1135,2009,2131.304
2012,1135,2009,2123.685
2011,1135,2009,2119.293
2010,1135,2009,2116.726
2009,1135,2009,2111.187
2008,1135,2009,2010.755
2007,1135,2009,2007.083
2006,1135,2009,2007.621
2005,1135,2009,2011.274
2004,1135,2009,2008.077
2003,1135,2009,2002.578
2002,1135,2009,2009.736
2017,1136,2009,2150.767
2016,1136,2009,2146.72
2015,1136,2009,2145.754
2014,1136,2009,2139.643
2013,1136,2009,2130.504
2012,1136,2009,2127.572
2011,1136,2009,2122.671
2010,1136,2009,2116.934
2009,1136,2009,2112.961
2008,1136,2009,2012.021
2007,1136,2009,2008.368
2006,1136,2009,2009.052
2005,1136,2009,2010.802
2004,1136,2009,2012.197
2003,1136,2009,2002.806
2002,1136,2009,2009.77
2017,1137,2009,2151.95
2016,1137,2009,2147.335
2015,1137,2009,2142.191
2014,1137,2009,2138.836
2013,1137,2009,2131.582
2012,1137,2009,2125.977
2011,1137,2009,2120.227
2010,1137,2009,2116.032
2009,1137,2009,2109.994
2008,1137,2009,2010.809
2007,1137,2009,2009.324
2006,1137,2009,2006.706
2005,1137,2009,2008.634
2004,1137,2009,2008.863
2003,1137,2009,2005.62
2002,1137,2009,2006.764
2017,1138,2009,2149.751
2016,1138,2009,2146.031
2015,1138,2009,2139.581
2014,1138,2009,2138.625
2013,1138,2009,2127.383
2012,1138,2009,2124.989
2011,1138,2009,2119.807
2010,1138,2009,2117.657
2009,1138,2009,2109.109
2008,1138,2009,2008.036
2007,1138,2009,2007.514
2006,1138,2009,2006.538
2005,1138,2009,2007.798
2004,1138,2009,2008.601
2003,1138,2009,2000.423
2002,1138,2009,2006.826
2017,1139,2009,2153.403
2016,1139,2009,2147.121
2015,1139,2009,2141.023
2014,1139,2009,2137.838
2013,1139,2009,2132.805
2012,1139,2009,2125.139
2011,1139,2009,2121.661
2010,1139,2009,2116.599
2009,1139,2009,2110.738
2008,1139,2009,2010.037
2007,1139,2009,2008.287
2006,1139,2009,2008.973
2005,1139,2009,2011.035
2004,1139,2009,2008.147
2003,1139,2009,2005.592
2002,1139,2009,2006.602
2017,1140,2009,2153.589
2016,1140,2009,2149.307
2015,1140,2009,2140.802
2014,1140,2009,2138.689
2013,1140,2009,2132.151
2012,1140,2009,2124.865
2011,1140,2009,2121.703
2010,1140,2009,2119.355
2009,1140,2009,2112.081
2008,1140,2009,2011.245
2007,1140,2009,2011.349
2006,1140,2009,2010.421
2005,1140,2009,2009.628
2004,1140,2009,2011.06
2003,1140,2009,2007.051
2002,1140,2009,2006.969
2017,1141,2009,2146.008
2016,1141,2009,2142.875
2015,1141,2009,2138.457
2014,1141,2009,2133.953
2013,1141,2009,2128.887
2012,1141,2009,2120.087
2011,1141,2009,2117.652
2010,1141,2009,2111.217
2009,1141,2009,2105.996
2008,1141,2009,2006.793
2007,1141,2009,2004.672
2006,1141,2009,2005.498
2005,1141,2009,2004.148
2004,1141,2009,2003.499
2003,1141,2009,1999.875
2002,1141,2009,2001.059
2017,1142,2009,2152.06
2016,1142,2009,2145.965
2015,1142,2009,2139.463
2014,1142,2009,2137.156
2013,1142,2009,2131.126
2012,1142,2009,2124.95
2011,1142,2009,2118.593
2010,1142,2009,2114.121
2009,1142,2009,2109.092
2008,1142,2009,2010.212
2007,1142,2009,2008.332
2006,1142,2009,2004.708
2005,1142,2009,2007.725
2004,1142,2009,2006.565
2003,1142,2009,2002.608
2002,1142,2009,2005.877
2017,1143,2009,2151.587
2016,1143,2009,2145.302
2015,1143,2009,2141.362
2014,1143,2009,2136.01
2013,1143,2009,2131.194
2012,1143,2009,2126.142
2011,1143,2009,2119.12
2010,1143,2009,2115.325
2009,1143,2009,2111.138
2008,1143,2009,2009.386
2007,1143,2009,2007.012
2006,1143,2009,2009.518
2005,1143,2009,2007.393
2004,1143,2009,2007.935
2003,1143,2009,2000.373
2002,1143,2009,2002.854
2017,1144,2009,2156.058
2016,1144,2009,2149.901
2015,1144,2009,2142.939
2014,1144,2009,2141.517
2013,1144,2009,2131.632
2012,1144,2009,2127.392
2011,1144,2009,2123.713
2010,1144,2009,2117.879
2009,1144,2009,2114.81
2008,1144,2009,2013.528
2007,1144,2009,2012.726
2006,1144,2009,2012.395
2005,1144,2009,2010.79
2004,1144,2009,2012.014
2003,1144,2009,2002.637
2002,1144,2009,2010.32
2017,1145,2009,2152.151
2016,1145,2009,2147.556
2015,1145,2009,2141.557
2014,1145,2009,2134.194
2013,1145,2009,2130.173
2012,1145,2009,2126.543
2011,1145,2009,2121.056
2010,1145,2009,2115.261
2009,1145,2009,2109.714
2008,1145,2009,2010.432
2007,1145,2009,2004.766
2006,1145,2009,2008.107
2005,1145,2009,2010.093
2004,1145,2009,2006.506
2003,1145,2009,2005.161
2002,1145,2009,2006.066
2017,1146,2009,2154.492
2016,1146,2009,2148.914
2015,1146,2009,2145.931
2014,1146,2009,2142.181
2013,1146,2009,2133.414
2012,1146,2009,2126.57
2011,1146,2009,2123.153
2010,1146,2009,2117.507
2009,1146,2009,2113.222
2008,1146,2009,2012.526
2007,1146,2009,2011.381
2006,1146,2009,2012.53
2005,1146,2009,2010.925
2004,1146,2009,2012.423
2003,1146,2009,2006.686
2002,1146,2009,2008.243
2017,1147,2009,2150.841
2016,1147,2009,2146.604
2015,1147,2009,2142.024
2014,1147,2009,2139.428
2013,1147,2009,2128.794
2012,1147,2009,2126.264
2011,1147,2009,2122.365
2010,1147,2009,2113.771
2009,1147,2009,2110.491
2008,1147,2009,2010.21
2007,1147,2009,2008.696
2006,1147,2009,2006.201
2005,1147,2009,2008.725
2004,1147,2009,2006.423
2003,1147,2009,2005.523
2002,1147,2009,2006.36
2017,1148,2009,2153.359
2016,1148,2009,2146.1
2015,1148,2009,2141.063
2014,1148,2009,2135.602
2013,1148,2009,2130.389
2012,1148,2009,2124.829
2011,1148,2009,2118.927
2010,1148,2009,2115.516
2009,1148,2009,2109.4
2008,1148,2009,2009.284
2007,1148,2009,2008.594
2006,1148,2009,2007.606
2005,1148,2009,2008.535
2004,1148,2009,2008.973
2003,1148,2009,2004.302
2002,1148,2009,2005.034
2017,1149,2009,2152.452
2016,1149,2009,2147.468
2015,1149,2009,2142.785
2014,1149,2009,2138.643
2013,1149,2009,2132.124
2012,1149,2009,2124.765
2011,1149,2009,2121.379
2010,1149,2009,2115.777
2009,1149,2009,2112.442
2008,1149,2009,2010.083
2007,1149,2009,2008.481
2006,1149,2009,2009.837
2005,1149,2009,2010.916
2004,1149,2009,2009.759
2003,1149,2009,2005.963
2002,1149,2009,2007.664
2017,1150,2009,2152.178
2016,1150,2009,2146.569
2015,1150,2009,2143.502
2014,1150,2009,2137.989
2013,1150,2009,2130.074
2012,1150,2009,2127.251
2011,1150,2009,2120.998
2010,1150,2009,2115.706
2009,1150,2009,2109.933
2008,1150,2009,2011.42
2007,1150,2009,2008.482
2006,1150,2009,2008.072
2005,1150,2009,2007.58
2004,1150,2009,2009.337
2003,1150,2009,2002.888
2002,1150,2009,2005.85
2017,1151,2009,2152.344
2016,1151,2009,2147.747
2015,1151,2009,2141.137
2014,1151,2009,2137.467
2013,1151,2009,2130.615
2012,1151,2009,2125.54
2011,1151,2009,2118.034
2010,1151,2009,2112.66
2009,1151,2009,2109.268
2008,1151,2009,2009.208
2007,1151,2009,2005.639
2006,1151,2009,2008.093
2005,1151,2009,2006.113
2004,1151,2009,2005.459
2003,1151,2009,2002.001
2002,1151,2009,2005.707
2017,1152,2009,2150.826
2016,1152,2009,2144.302
2015,1152,2009,2140.333
2014,1152,2009,2135.15
2013,1152,2009,2127.058
2012,1152,2009,2123.691
2011,1152,2009,2115.999
2010,1152,2009,2114.68
2009,1152,2009,2106.412
2008,1152,2009,2007.473
2007,1152,2009,2005.253
2006,1152,2009,2006.095
2005,1152,2009,2005.36
2004,1152,2009,2005.435
2003,1152,2009,2001.181
2002,1152,2009,2006.917
2017,1153,2009,2150.944
2016,1153,2009,2144.823
2015,1153,2009,2141.684
2014,1153,2009,2138.752
2013,1153,2009,2130.139
2012,1153,2009,2126.525
2011,1153,2009,2121.544
2010,1153,2009,2115.033
2009,1153,2009,2108.724
2008,1153,2009,2009.389
2007,1153,2009,2006.652
2006,1153,2009,2010.489
2005,1153,2009,2008.544
2004,1153,2009,2006.714
2003,1153,2009,2000.12
2002,1153,2009,2007.333
2017,1154,2009,2152.593
2016,1154,2009,2145.491
2015,1154,2009,2142.915
2014,1154,2009,2138.059
2013,1154,2009,2133.211
2012,1154,2009,2125.796
2011,1154,2009,2122.898
2010,1154,2009,2114.517
2009,1154,2009,2109.955
2008,1154,2009,2009.519
2007,1154,2009,2007.361
2006,1154,2009,2008.795
2005,1154,2009,2007.707
2004,1154,2009,2008.319
2003,1154,2009,2003.405
2002,1154,2009,2007.055
2017,1155,2009,2154.088
2016,1155,2009,2147.812
2015,1155,2009,2142.593
2014,1155,2009,2138.908
2013,1155,2009,2131.032
2012,1155,2009,2125.773
2011,1155,2009,2119.414
2010,1155,2009,2117.473
2009,1155,2009,2111.046
2008,1155,2009,2011.126
2007,1155,2009,2010.604
2006,1155,2009,2010.262
2005,1155,2009,2011.827
2004,1155,2009,2009.405
2003,1155,2009,2006.8
2002,1155,2009,2009.683
2017,1156,2009,2153.381
2016,1156,2009,2148.405
2015,1156,2009,2141.227
2014,1156,2009,2137.757
2013,1156,2009,2128.979
2012,1156,2009,2125.485
2011,1156,2009,2117.433
2010,1156,2009,2115.617
2009,1156,2009,2109.579
2008,1156,2009,2008.8
2007,1156,2009,2006.461
2006,1156,2009,2008.874
2005,1156,2009,2009.22
2004,1156,2009,2006.997
2003,1156,2009,2004.205
2002,1156,2009,2008.357
2017,1157,2009,2151.274
2016,1157,2009,2146.39
2015,1157,2009,2144.013
2014,1157,2009,2137.44
2013,1157,2009,2129.004
2012,1157,2009,2123.375
2011,1157,2009,2119.899
2010,1157,2009,2115.171
2009,1157,2009,2111.03
2008,1157,2009,2009.065
2007,1157,2009,2010.216
2006,1157,2009,2005.768
2005,1157,2009,2009.103
2004,1157,2009,2007.789
2003,1157,2009,2001.554
2002,1157,2009,2006.063
2017,1158,2009,2153.617
2016,1158,2009,2145.586
2015,1158,2009,2144.452
2014,1158,2009,2139.386
2013,1158,2009,2130.571
2012,1158,2009,2125.554
2011,1158,2009,2122.184
2010,1158,2009,2117.239
2009,1158,2009,2111.018
2008,1158,2009,2010.536
2007,1158,2009,2010.305
2006,1158,2009,2007.354
2005,1158,2009,2008.935
2004,1158,2009,2009.879
2003,1158,2009,2003.866
2002,1158,2009,2006.048
2017,1159,2009,2152.333
2016,1159,2009,2148.414
2015,1159,2009,2141.625
2014,1159,2009,2139.588
2013,1159,2009,2131.951
2012,1159,2009,2125.145
2011,1159,2009,2119.95
2010,1159,2009,2116.732
2009,1159,2009,2110.834
2008,1159,2009,2011.26
2007,1159,2009,2010.174
2006,1159,2009,2007.82
2005,1159,2009,2009.122
2004,1159,2009,2007.191
2003,1159,2009,2002.312
2002,1159,2009,2008.576
2017,1160,2009,2152.263
2016,1160,2009,2148.633
2015,1160,2009,2143.425
2014,1160,2009,2141.188
2013,1160,2009,2131.322
2012,1160,2009,2128.009
2011,1160,2009,2121.574
2010,1160,2009,2116.143
2009,1160,2009,2110.157
2008,1160,2009,2010.098
2007,1160,2009,2011.021
2006,1160,2009,2010.039
2005,1160,2009,2010.464
2004,1160,2009,2008.759
2003,1160,2009,2003.817
2002,1160,2009,2009.672
2017,1161,2009,2150.619
2016,1161,2009,2145.381
2015,1161,2009,2141.403
2014,1161,2009,2137.287
2013,1161,2009,2127.815
2012,1161,2009,2121.82
2011,1161,2009,2117.281
2010,1161,2009,2114.268
2009,1161,2009,2108.918
2008,1161,2009,2007.653
2007,1161,2009,2006.293
2006,1161,2009,2007.215
2005,1161,2009,2009.15
2004,1161,2009,2006.521
2003,1161,2009,2002.508
2002,1161,2009,2003.801
2017,1162,2009,2150.287
2016,1162,2009,2145.371
2015,1162,2009,2140.794
2014,1162,2009,2136.77
2013,1162,2009,2127.777
2012,1162,2009,2123.282
2011,1162,2009,2119.588
2010,1162,2009,2116.453
2009,1162,2009,2109.246
2008,1162,2009,2008.817
2007,1162,2009,2007.014
2006,1162,2009,2008.525
2005,1162,2009,2007.969
2004,1162,2009,2005.377
2003,1162,2009,2003.41
2002,1162,2009,2005.2
2017,1163,2009,2153.452
2016,1163,2009,2145.685
2015,1163,2009,2141.412
2014,1163,2009,2139.408
2013,1163,2009,2131.381
2012,1163,2009,2123.11
2011,1163,2009,2121.095
2010,1163,2009,2118.198
2009,1163,2009,2111.424
2008,1163,2009,2013.175
2007,1163,2009,2008.463
2006,1163,2009,2008.615
2005,1163,2009,2009.221
2004,1163,2009,2008.167
2003,1163,2009,2003.002
2002,1163,2009,2009.771
2017,1164,2009,2154.717
2016,1164,2009,2147.669
2015,1164,2009,2143.954
2014,1164,2009,2140.679
2013,1164,2009,2134.614
2012,1164,2009,2127.913
2011,1164,2009,2120.983
2010,1164,2009,2118.653
2009,1164,2009,2113.113
2008,1164,2009,2009.79
2007,1164,2009,2011.387
2006,1164,2009,2010.88
2005,1164,2009,2011.875
2004,1164,2009,2008.628
2003,1164,2009,2006.921
2002,1164,2009,2009.287
2017,1165,2009,2150.798
2016,1165,2009,2144.363
2015,1165,2009,2139.806
2014,1165,2009,2137.069
2013,1165,2009,2127.347
2012,1165,2009,2125.007
2011,1165,2009,2116.786
2010,1165,2009,2115.337
2009,1165,2009,2107.454
2008,1165,2009,2008.255
2007,1165,2009,2004.984
2006,1165,2009,2006.668
2005,1165,2009,2006.545
2004,1165,2009,2006.07
2003,1165,2009,2002.408
2002,1165,2009,2006.5
2017,1166,2009,2152.368
2016,1166,2009,2147.771
2015,1166,2009,2141.894
2014,1166,2009,2138.805
2013,1166,2009,2129.541
2012,1166,2009,2126.641
2011,1166,2009,2121.655
2010,1166,2009,2117.265
2009,1166,2009,2108.761
2008,1166,2009,2009.2
2007,1166,2009,2009.307
2006,1166,2009,2009.153
2005,1166,2009,2006.137
2004,1166,2009,2008.334
2003,1166,2009,2001.364
2002,1166,2009,2006.224
2017,1167,2009,2153.51
2016,1167,2009,2149.834
2015,1167,2009,2143.711
2014,1167,2009,2138.5
2013,1167,2009,2132.873
2012,1167,2009,2125.975
2011,1167,2009,2123.59
2010,1167,2009,2119.772
2009,1167,2009,2112.865
2008,1167,2009,2011.755
2007,1167,2009,2011.404
2006,1167,2009,2011.166
2005,1167,2009,2011.781
2004,1167,2009,2010.188
2003,1167,2009,2003.826
2002,1167,2009,2010.265
2017,1168,2009,2154.097
2016,1168,2009,2147.05
2015,1168,2009,2142.81
2014,1168,2009,2138.245
2013,1168,2009,2131.319
2012,1168,2009,2126.34
2011,1168,2009,2120.461
2010,1168,2009,2117.739
2009,1168,2009,2109.966
2008,1168,2009,2009.359
2007,1168,2009,2008.814
2006,1168,2009,2008.385
2005,1168,2009,2009.321
2004,1168,2009,2008.186
2003,1168,2009,2003.756
2002,1168,2009,2006.171
2017,1169,2009,2154.393
2016,1169,2009,2151.019
2015,1169,2009,2144.853
2014,1169,2009,2139.848
2013,1169,2009,2131.436
2012,1169,2009,2127.665
2011,1169,2009,2122.485
2010,1169,2009,2118.126
2009,1169,2009,2113.561
2008,1169,2009,2012.381
2007,1169,2009,2009.362
2006,1169,2009,2010.301
2005,1169,2009,2011.435
2004,1169,2009,2011.496
2003,1169,2009,2006.561
